file,page,line_num,text,lang,score,ppl,cat
CTX199600359,121,40,201,N/A,0,0,Non-text,
CTX199600359,121,47,202,N/A,0,0,Non-text,
CTX199600359,121,39,pravěk: 3 masivní atyp. zl.,ces_Latn,1.0000,628.61,Clear,
CTX199600359,121,41,"berounské zboží ( lx), 4 zl. šedohnědě glaz.,1 zl.",ces_Latn,0.9999,278.93,Clear,
CTX199600359,121,42,"džbánku s masivním radélkem v radách na hrdle, 2 zl.",ces_Latn,0.9984,535.77,Clear,
CTX199600359,121,43,"poklic. žlutohnědě glazovaná trojnožka, šedá, zl.",ces_Latn,0.9998,195.92,Clear,
CTX199600359,121,44,"šedé zvonivé vypálené, neobvyklý tvar predstavuje",slk_Latn,0.6408,786.93,Clear,
CTX199600359,121,45,část džbánu ze šedého mat. s páskovým uchem,ces_Latn,1.0000,369.22,Clear,
CTX199600359,121,46,ČMK: 2 zl. + další téhož typu bez malování,ces_Latn,1.0000,629.41,Clear,
CTX199600359,121,48,"VS: miskovité poklice,vzhůru vytažené okraje, 1 zl.",ces_Latn,0.9623,408.74,Clear,
CTX199600359,121,49,"válcovitého poháru , atyp. zl. stěn a dna",ces_Latn,0.9959,579.70,Clear,
CTX199600359,121,50,zvláštní tvar - část mísy s výlevkou a rovně,ces_Latn,1.0000,246.60,Clear,
CTX199600359,121,51,"seříznutým okrajem , na kterém je radélkem provedena",ces_Latn,1.0000,541.94,Clear,
CTX199600359,121,52,"výzdoba - materiál šedý, zvonivě vypálený",ces_Latn,0.9990,187.96,Clear,
CTX199600359,121,54,203,N/A,0,0,Non-text,
CTX199600359,122,3,54,N/A,0,0,Non-text,
CTX199600359,122,4,204,N/A,0,0,Non-text,
CTX199600359,122,9,205,N/A,0,0,Non-text,
CTX199600359,121,53,ČMK: 3 části džbánku,ces_Latn,1.0000,554.07,Clear,
CTX199600359,121,55,VS: 3 zl. hrnce a poklice ze zvláště jemně plaveného,ces_Latn,1.0000,729.46,Clear,
CTX199600359,121,56,mat. světleokrové barvy,ces_Latn,1.0000,3689.71,Clear,
CTX199600359,122,1,Číslo,slk_Latn,0.7885,22248.62,Clear,
CTX199600359,122,2,sáčku,ces_Latn,0.6294,6925.68,Clear,
CTX199600359,122,5,"žlutě a zeleně glazovaná k., berounské zboží, 1 zl.",ces_Latn,1.0000,282.50,Clear,
CTX199600359,122,6,typ Siegburg ( nejspíše druhotné uložení stejně jako,ces_Latn,1.0000,653.80,Clear,
CTX199600359,122,7,"DH ( 1 zl.) a pravěk: doba bronzová - 5 zl., z toho",ces_Latn,0.9811,522.07,Clear,
CTX199600359,122,8,Ix výzdoba svislým rýhováním a lx vodorovným,ces_Latn,0.9895,229.51,Clear,
CTX199600359,122,10,"ČMK : zlomky džbánu ( lze slepit), typ ČMK : zl. 2",ces_Latn,0.9312,722.57,Clear,
CTX199600359,122,11,"džbánů, šedá: poklice, okraje a atyp. zl.",ces_Latn,0.9609,202.95,Clear,
CTX199600359,122,12,pravěk: 25 zl. z toho 3x prstování,ces_Latn,1.0000,725.02,Clear,
CTX199600359,122,13,206,N/A,0,0,Non-text,
CTX199600359,122,14,0,N/A,0,0,Non-text,
CTX199600359,122,15,207,N/A,0,0,Non-text,
CTX199600359,122,17,208,N/A,0,0,Non-text,
CTX199600359,122,20,209,N/A,0,0,Non-text,
CTX199600359,122,24,210,N/A,0,0,Non-text,
CTX199600359,122,26,211,N/A,0,0,Non-text,
CTX199600359,122,29,212,N/A,0,0,Non-text,
CTX199600359,122,30,0,N/A,0,0,Non-text,
CTX199600359,122,31,212A,N/A,0,0,Non-text,
CTX199600359,122,34,213,N/A,0,0,Non-text,
CTX199600359,122,16,recentní zásyp,ces_Latn,0.9984,862.10,Clear,
CTX199600359,122,18,"ČMK : 2 zl, zl. téhož typu bez malby, šedá: vykloně",ces_Latn,0.9996,425.78,Clear,
CTX199600359,122,19,vykloněokraj,ces_Latn,0.9995,649.54,Clear,
CTX199600359,122,21,"ČMK: 1 zl.drobného okraje a zl. téhož typu, knoflík",ces_Latn,0.9814,559.01,Clear,
CTX199600359,122,22,"pokličky,šedá: 1 poklice 1 okraj hrnce",ces_Latn,0.9497,775.77,Clear,
CTX199600359,122,23,pravěk: 1 atyp. zl.,ces_Latn,0.9990,551.52,Clear,
CTX199600359,122,25,"kachel: zlomek římsovitého tvaru,Obr. 35",ces_Latn,0.9984,2261.77,Clear,
CTX199600359,122,27,"VS: 2 zl. okrajů s okružím světlé barvy, drobné okr.",ces_Latn,1.0000,440.99,Clear,
CTX199600359,122,28,šedá i typ ČMK - atyp. zl.,ces_Latn,0.8445,1404.72,Clear,
CTX199600359,122,32,"ČMK: celá nádoba s vývalkovou šroubovicí, v.7,2cm",ces_Latn,0.9033,499.34,Clear,
CTX199600359,122,33,Obr.17,vie_Latn,0.8019,1061.10,Clear,
CTX199600359,122,35,VS: 1 zl. okraje hrnce s rytou šroubovicí,ces_Latn,0.9999,1560.15,Clear,
CTX199600359,122,41,214,N/A,0,0,Non-text,
CTX199600359,122,42,0,N/A,0,0,Non-text,
CTX199600359,122,43,215,N/A,0,0,Non-text,
CTX199600359,122,47,216,N/A,0,0,Non-text,
CTX199600359,122,50,217,N/A,0,0,Non-text,
CTX199600359,122,36,DH izl. rýhovaný,slk_Latn,0.9822,472.50,Clear,
CTX199600359,122,37,"pravěk- doba bronzová:! x dno s jemným rýhováním,",ces_Latn,0.9997,521.73,Clear,
CTX199600359,122,38,1 zl. hrnce se spodní částí drsněnou věchtováním a,ces_Latn,1.0000,492.70,Clear,
CTX199600359,122,39,"řadou drobných důlků na rozhraní hrdla a těla,, izl.",ces_Latn,1.0000,273.33,Clear,
CTX199600359,122,40,prstovaný,slk_Latn,0.9432,2357.47,Clear,
CTX199600359,122,44,"ČMK: 3zl., typ ČMK -Izl. s drobným okrajem ,1 zl. s",ces_Latn,0.6104,812.19,Clear,
CTX199600359,122,45,ostře žlutou glazurou,ces_Latn,1.0000,282.47,Clear,
CTX199600359,122,46,pravěk: 1 zl. s věchtováným povrchem,ces_Latn,1.0000,343.40,Clear,
CTX199600359,122,48,"ČMK: více zl. z jednoho džbánu, 1 zl. džbánu světle-",ces_Latn,1.0000,174.34,Clear,
CTX199600359,122,49,"okrový, hrnce s okružím",ces_Latn,0.9976,782.63,Clear,
CTX199600359,122,51,"VS: zl. poklice, části dvou hnědě glazovaných troj-",ces_Latn,1.0000,194.72,Clear,
CTX199600359,122,52,"nožek, část zeleně glaz. okraje trojnožky",ces_Latn,1.0000,151.46,Clear,
CTX199600359,123,3,55,N/A,0,0,Non-text,
CTX199600359,123,4,218,N/A,0,0,Non-text,
CTX199600359,123,11,219,N/A,0,0,Non-text,
CTX199600359,123,14,220,N/A,0,0,Non-text,
CTX199600359,123,1,Číslo,slk_Latn,0.7885,22248.62,Clear,
CTX199600359,123,2,sáčku,ces_Latn,0.6294,6925.68,Clear,
CTX199600359,123,5,"berounské zboží: 1 zl., 1 zl. se světlehnědou krope",ces_Latn,1.0000,253.77,Clear,
CTX199600359,123,6,"kropeglazurou, drobný okraj cihlové barvy",ces_Latn,0.9913,906.87,Clear,
CTX199600359,123,7,zvláštní nález : druhá polovina nádoby se,ces_Latn,0.9975,592.63,Clear,
CTX199600359,123,8,ztvrdlou vápennou hmotou,ces_Latn,0.9749,1685.32,Clear,
CTX199600359,123,9,"pravěk: doba bronzová-19 zl. značně omletých , atyp.",ces_Latn,0.9999,423.00,Clear,
CTX199600359,123,10,z toho ix rýhování a Ix okraj slabě vykloněný,ces_Latn,1.0000,517.66,Clear,
CTX199600359,123,12,"VS: 1 zl. okraje šedé k., 1 zl. okraje čokoládově",ces_Latn,1.0000,104.25,Clear,
CTX199600359,123,13,"hnědého krajáče, 1 zl.se žlutým glazováním",ces_Latn,1.0000,190.73,Clear,
CTX199600359,123,15,"berounské zboží, glaz. okraj, 2 okr. mísy",ces_Latn,0.9677,404.99,Clear,
CTX199600359,123,16,kachle. 1 zl.,pol_Latn,0.7826,400.31,Clear,
CTX199600359,123,17,221,N/A,0,0,Non-text,
CTX199600359,123,24,222,N/A,0,0,Non-text,
CTX199600359,123,27,223,N/A,0,0,Non-text,
CTX199600359,123,30,224,N/A,0,0,Non-text,
CTX199600359,123,18,pravěk: HaD - 1 zl. misky s výzdobou tuhov. čar na,ces_Latn,0.9419,369.36,Clear,
CTX199600359,123,19,"vnitřní straně, 1 zl. vklopeného okraje mísy, 1 zl.",ces_Latn,1.0000,202.49,Clear,
CTX199600359,123,20,silné zásobnice s neobvyklým smolným pásem na,ces_Latn,0.9836,527.29,Clear,
CTX199600359,123,21,"vnitřní straně, těsně pod okrajem ( typem se tento",ces_Latn,1.0000,258.88,Clear,
CTX199600359,123,22,nátěr blíží laténským nátěrům na podhrdlí struhadlo-,ces_Latn,1.0000,126.81,Clear,
CTX199600359,123,23,"vitě drsněných hrnců), další atyp. zl.",ces_Latn,1.0000,268.71,Clear,
CTX199600359,123,25,DH: 1 zl.,slk_Latn,0.9494,378.14,Clear,
CTX199600359,123,26,pravěk: 1 zl. s mramorovaným povrchem a 2zl. atyp.,ces_Latn,0.9936,478.98,Clear,
CTX199600359,123,28,"ČMK: 1 zl., část stěny cihlově červeného džbánu,",ces_Latn,1.0000,270.97,Clear,
CTX199600359,123,29,"1 zl. rozšířeného rovného okraje mísy, šedá atyp.",ces_Latn,0.9992,412.65,Clear,
CTX199600359,123,31,pravěk: doba bronzová - 1 zl. masivního rovného,ces_Latn,0.9999,512.43,Clear,
CTX199600359,123,32,"okraje, izl. koflíku se zúženým okrajem, Izl.",ces_Latn,0.9626,136.93,Clear,
CTX199600359,123,35,225,N/A,0,0,Non-text,
CTX199600359,123,39,226,N/A,0,0,Non-text,
CTX199600359,123,42,227,N/A,0,0,Non-text,
CTX199600359,123,44,228,N/A,0,0,Non-text,
CTX199600359,123,47,229,N/A,0,0,Non-text,
CTX199600359,123,49,230,N/A,0,0,Non-text,
CTX199600359,123,33,"prstování, Izl. drsněný a Izl. výdutě s plastickou",ces_Latn,1.0000,228.93,Clear,
CTX199600359,123,34,"lištou, 9 zl. atyp.",ces_Latn,0.6058,379.86,Clear,
CTX199600359,123,36,"zlomky ze dvou trojnožek se zeleným glazováním, zl.",ces_Latn,1.0000,264.31,Clear,
CTX199600359,123,37,žlutě a žlutozel. glaz.,ces_Latn,1.0000,247.27,Clear,
CTX199600359,123,38,kachel: 1 ku zeleně glaz. ( výzdoba ve tvaru věnce),ces_Latn,1.0000,461.75,Clear,
CTX199600359,123,40,"18. stol, zdobený talíř a zl. kachle, starší ker.",ces_Latn,0.9374,400.03,Clear,
CTX199600359,123,41,příměs,ces_Latn,1.0000,69.65,Clear,
CTX199600359,123,43,"ČMK: Izl. džbánu, 4 z1. atyp.",slk_Latn,0.6148,693.23,Clear,
CTX199600359,123,45,"ČMK: okraj a dno džbánu, šedá zvonivě vypálená s",ces_Latn,0.9990,396.27,Clear,
CTX199600359,123,46,"radélkem, 1 zl. kahánku",ces_Latn,0.6522,581.58,Clear,
CTX199600359,123,48,1 zl. bíle malovaný a 2 zl. atyp.,ces_Latn,0.7944,368.21,Clear,
CTX199600359,123,50,1 zl. mísy,ces_Latn,0.9998,2650.51,Clear,
CTX199600359,123,51,231,N/A,0,0,Non-text,
CTX199600359,123,52,0,N/A,0,0,Non-text,
CTX199600359,123,53,232,N/A,0,0,Non-text,
CTX199600359,123,54,0,N/A,0,0,Non-text,
CTX199600359,124,3,56,N/A,0,0,Non-text,
CTX199600359,124,4,233,N/A,0,0,Non-text,
CTX199600359,124,8,234,N/A,0,0,Non-text,
CTX199600359,124,12,235,N/A,0,0,Non-text,
CTX199600359,124,1,Číslo,slk_Latn,0.7885,22248.62,Clear,
CTX199600359,124,2,sáčku,ces_Latn,0.6294,6925.68,Clear,
CTX199600359,124,5,"ČMK: nejméně 4-5 nádob ve zl., 2 okraj šedé drobné,",ces_Latn,1.0000,441.53,Clear,
CTX199600359,124,6,1 poklice,slv_Latn,0.5116,706.98,Clear,
CTX199600359,124,7,pravek: 6 z 1. atyp.,slk_Latn,0.8632,959.56,Clear,
CTX199600359,124,9,ČMK: zl. převážně ze stejných nádob jako č. 233,ces_Latn,1.0000,222.74,Clear,
CTX199600359,124,10,"(lze slepit), 2 zl. bíle malované, 2 zl. pokličky",ces_Latn,0.8942,390.80,Clear,
CTX199600359,124,11,pravěk: 3 atyp. zl. omleté,ces_Latn,0.9990,830.05,Clear,
CTX199600359,124,13,"VS: 3 zl., z toho Ix bílý nátěr",ces_Latn,0.9997,391.00,Clear,
CTX199600359,124,14,"DH: 2 zl. , ,",slk_Latn,0.9749,539.70,Clear,
CTX199600359,124,15,pravěk: starší doba bronzová - 1 zl. s věchtovaným,ces_Latn,0.9998,453.74,Clear,
CTX199600359,124,16,"povrchem, 1 zl. velké nádoby s prohnutým delším",ces_Latn,0.9935,863.87,Clear,
CTX199600359,124,20,hr,N/A,0,0,Non-text,
CTX199600359,124,21,236,N/A,0,0,Non-text,
CTX199600359,124,24,237,N/A,0,0,Non-text,
CTX199600359,124,27,238,N/A,0,0,Non-text,
CTX199600359,124,17,hrdlem ozdobeným svislým žebrem a na přechodu k,ces_Latn,1.0000,401.34,Clear,
CTX199600359,124,18,výduti přesekávanou lištou,ces_Latn,1.0000,490.12,Clear,
CTX199600359,124,19,knovízská k. - 1 zl. okraje tenkostěnného hr,ces_Latn,0.9962,533.15,Clear,
CTX199600359,124,22,"ČMK: část ucha džbánu, třmenové ucho konvice, žlutá",ces_Latn,0.9994,255.18,Clear,
CTX199600359,124,23,"glazura, atyp. zl.",vie_Latn,0.2624,533.22,Clear,
CTX199600359,124,25,"ČMK: 1 zl., 1 drobný okraj, atyp. zl.",slk_Latn,0.9647,487.88,Clear,
CTX199600359,124,26,pravěk: 2zl. atyp.,ces_Latn,0.9988,822.42,Clear,
CTX199600359,124,28,DH: 2 zl.,slk_Latn,0.9437,447.74,Clear,
CTX199600359,124,29,"pravěk: doba bronzová- HaD, Izl. vakloněného okraje",ces_Latn,0.9977,603.78,Clear,
CTX199600359,124,30,"koflíku, 1 vklopený okraj misky, 1 zl. vázy s",ces_Latn,0.6673,479.27,Clear,
CTX199600359,124,31,"baňatým tělem a odsazeným hrdlem, 4x prstování na",ces_Latn,1.0000,304.47,Clear,
CTX199600359,124,32,zl. silných nádob,slk_Latn,0.9755,465.38,Clear,
CTX199600359,124,33,239,N/A,0,0,Non-text,
CTX199600359,124,36,240,N/A,0,0,Non-text,
CTX199600359,124,42,241,N/A,0,0,Non-text,
CTX199600359,124,34,VS: skupina zl. z jedné nádoby s bílým nátěrem - viz,ces_Latn,0.9996,419.14,Clear,
CTX199600359,124,35,výše č. 235,ces_Latn,0.9950,279.22,Clear,
CTX199600359,124,37,"ČMK: 1 zl. džbánu, 1 zl. hrnce a malého džbánečku,",slk_Latn,0.6659,207.73,Clear,
CTX199600359,124,38,"šedé zboží: zl. 4 poklic, okraje 5ti nádob, zl.",ces_Latn,0.7240,221.91,Clear,
CTX199600359,124,39,"výduti atyp., 2 trojnožky glazované hnědě na vnitrní",ces_Latn,1.0000,426.17,Clear,
CTX199600359,124,40,str.( ve 4 zl.),tur_Latn,0.8076,6132.70,Clear,
CTX199600359,124,41,kachel: 1 zl.,pol_Latn,0.8434,1298.51,Clear,
CTX199600359,124,43,"ČMK: zl. džbánu (viz č. 240), 1 zl. okraje malého",ces_Latn,0.9337,406.56,Clear,
CTX199600359,124,44,"džbánku , typ ČMK bez malování- 1 zl. poklice, šedé",ces_Latn,0.9796,549.92,Clear,
CTX199600359,124,45,"zboží: 3 zl. poklic, 3 okraje drobné, 1 okraj vyta",ces_Latn,0.9156,202.36,Clear,
CTX199600359,124,46,vyta1 zl.s vývalkovou šroubovicí + větší množství,ces_Latn,1.0000,208.95,Clear,
CTX199600359,124,47,"s vývalkovou šroubovicí, část nádoby z velmi jemně",ces_Latn,1.0000,459.85,Clear,
CTX199600359,125,3,57,N/A,0,0,Non-text,
CTX199600359,125,4,242,N/A,0,0,Non-text,
CTX199600359,125,12,243,N/A,0,0,Non-text,
CTX199600359,124,48,plaveného nápadně bílého materiálu - import?,ces_Latn,0.9999,1471.46,Clear,
CTX199600359,124,49,pravěk:doba bronzová- 1 okraj koflíku,ces_Latn,0.9983,537.95,Clear,
CTX199600359,125,1,Číslo,slk_Latn,0.7885,22248.62,Clear,
CTX199600359,125,2,sáčku,ces_Latn,0.6294,6925.68,Clear,
CTX199600359,125,5,spodek zeleně glazované miniaturní nádobky - import?,ces_Latn,0.9999,1172.15,Clear,
CTX199600359,125,6,větší část trojnožkyt uvnitř hnědé glaz.)+ další zl.,ces_Latn,1.0000,185.27,Clear,
CTX199600359,125,7,"se zelenou glazurou, 2 zl. džbánu ( viz 241), šedé",ces_Latn,0.9993,591.81,Clear,
CTX199600359,125,8,"zboží: 7 poklic, 2x vzhůru vytaž. okraj, Ix oval,",ces_Latn,0.7662,390.36,Clear,
CTX199600359,125,9,"okraj, 2zl. poháru s uchem ( lze slepit)",ces_Latn,0.9832,1925.33,Clear,
CTX199600359,125,10,kachel: 1 zl. malého okraje,ces_Latn,0.9696,2281.92,Clear,
CTX199600359,125,11,"pravěk: d. bronzová -Ix vklopený okraj, 3 zl. atyp.",ces_Latn,0.9558,390.92,Clear,
CTX199600359,125,13,DH: 1 zl.,slk_Latn,0.9494,378.14,Clear,
CTX199600359,125,17,244,N/A,0,0,Non-text,
CTX199600359,125,19,245,N/A,0,0,Non-text,
CTX199600359,125,22,246,N/A,0,0,Non-text,
CTX199600359,125,25,247,N/A,0,0,Non-text,
CTX199600359,125,28,248,N/A,0,0,Non-text,
CTX199600359,125,14,pravěk: doba bronzová - 28 zl. z toho - 1 zl. zásob,ces_Latn,0.9878,273.78,Clear,
CTX199600359,125,15,"zásobs výčnělkem na podhrdlí a s věchtovaným tělem,",ces_Latn,1.0000,163.29,Clear,
CTX199600359,125,16,2 malé zl. žlábkované,slk_Latn,0.9087,1198.86,Clear,
CTX199600359,125,18,"berounské zboží (1 zl.), recent",ces_Latn,0.8072,1055.99,Clear,
CTX199600359,125,20,VS : atyp. zl.,slk_Latn,0.8043,943.26,Clear,
CTX199600359,125,21,pravěk: izl. atyp.,ces_Latn,0.9937,278.01,Clear,
CTX199600359,125,23,berounské zboží (1 zl.),ces_Latn,0.9389,703.16,Clear,
CTX199600359,125,24,pravěk : atyp.zl.,ces_Latn,0.9998,831.76,Clear,
CTX199600359,125,26,"ČMK : 1 zl., + typ ČMK bez malby, šedá: 1 okraj",ces_Latn,0.6870,838.64,Clear,
CTX199600359,125,27,"džbánku, 11 atyp.zl.",ces_Latn,0.6007,911.16,Clear,
CTX199600359,125,29,spodek a 1 zl. stěny zeleně glazované miniaturní,ces_Latn,1.0000,669.39,Clear,
CTX199600359,125,30,"nádobky- import? , křídově bílá ker. ( viz výše ),",ces_Latn,1.0000,306.64,Clear,
CTX199600359,125,36,249,N/A,0,0,Non-text,
CTX199600359,125,43,250,N/A,0,0,Non-text,
CTX199600359,125,44,0,N/A,0,0,Non-text,
CTX199600359,125,45,251,N/A,0,0,Non-text,
CTX199600359,125,31,zl. podhrdlí nádoby s kovovým leskem,ces_Latn,0.9508,720.59,Clear,
CTX199600359,125,32,"ČMK: 11 zl. z toho džbán, malý džbánek a zl. výdutí",ces_Latn,0.9643,167.40,Clear,
CTX199600359,125,33,"šedá: 2 poklice, 1 hrnec s uchem (možno slepit), 12",ces_Latn,0.6225,822.79,Clear,
CTX199600359,125,34,okrajů hrnců,ces_Latn,1.0000,455.74,Clear,
CTX199600359,125,35,pravěk: 2 zl.atyp.,ces_Latn,0.9979,403.68,Clear,
CTX199600359,125,37,zl. miniaturní nádobky se zelenou glazurou ( viz,ces_Latn,0.9996,1258.55,Clear,
CTX199600359,125,38,"výše), Izl. bílé ker*,",ces_Latn,0.9965,1350.72,Clear,
CTX199600359,125,39,"ČMK: zl. dvou džbánů, šedá : 5 poklic a větší",ces_Latn,1.0000,278.10,Clear,
CTX199600359,125,40,"množství stěn, zl. glazované trojnožky",ces_Latn,0.9996,168.89,Clear,
CTX199600359,125,41,"pravěk: 2 zl. prstované, 1 zl. s vpichy, 1 zl. ucha,",ces_Latn,0.5753,105.48,Clear,
CTX199600359,125,42,1 zl. tenkostenný tuhovaný,slk_Latn,0.9399,1084.43,Clear,
CTX199600359,125,46,"VS: šedá k.- miskovitá poklice, 2 zl. džbánu ze zvo",ces_Latn,0.9832,343.25,Clear,
CTX199600359,125,50,252,N/A,0,0,Non-text,
CTX199600359,126,3,58,N/A,0,0,Non-text,
CTX199600359,126,4,253,N/A,0,0,Non-text,
CTX199600359,125,47,zvovypáleného materiálu s lištou na podhrdlí,ces_Latn,0.9097,889.31,Clear,
CTX199600359,125,48,pravěk: HaC - HaD - míse se zesíleným okrajem a,ces_Latn,1.0000,315.18,Clear,
CTX199600359,125,49,smolným nátěrem na vnitrní straně ( viz výše 221),ces_Latn,1.0000,399.84,Clear,
CTX199600359,125,51,VS: šedá ker. atyp. zl.,ces_Latn,0.6432,580.63,Clear,
CTX199600359,125,52,pravěk: doba bronzová - 9 zl. z toho Ix svislé husté,ces_Latn,0.9967,1082.44,Clear,
CTX199600359,125,53,"rýhování, Ix prstování, 1 zl. vklopeného okraje",ces_Latn,1.0000,483.84,Clear,
CTX199600359,125,54,bylanské misky,ces_Latn,1.0000,11021.60,Clear,
CTX199600359,126,1,Číslo,slk_Latn,0.7885,22248.62,Clear,
CTX199600359,126,2,sáčku,ces_Latn,0.6294,6925.68,Clear,
CTX199600359,126,5,DH: 2 zl. s výzdobou vinice,slk_Latn,0.7593,554.85,Clear,
CTX199600359,126,6,pravěk: doba bronzová- celkem 53 zl.z toho 9x,ces_Latn,0.9999,986.76,Clear,
CTX199600359,126,7,"prstování2x věchtování, Ix svislé hřebenování na",ces_Latn,1.0000,232.27,Clear,
CTX199600359,126,10,254,N/A,0,0,Non-text,
CTX199600359,126,13,255,N/A,0,0,Non-text,
CTX199600359,126,15,256,N/A,0,0,Non-text,
CTX199600359,126,17,257,N/A,0,0,Non-text,
CTX199600359,126,20,258,N/A,0,0,Non-text,
CTX199600359,126,8,"vyšší mise, 2x tenkostenné okraje koflíků",ces_Latn,1.0000,415.50,Clear,
CTX199600359,126,9,velký kus mazanice ze stěn,ces_Latn,1.0000,303.64,Clear,
CTX199600359,126,11,DH : 1 zl.,slk_Latn,0.6900,583.85,Clear,
CTX199600359,126,12,pravěk: 2x atyp.,ces_Latn,0.9995,664.46,Clear,
CTX199600359,126,14,"0 - recent, skartováno",ces_Latn,0.9916,3055.56,Clear,
CTX199600359,126,16,recent + baroko a intruse pravěk (2 zl.) a DH (izl.),ces_Latn,0.7704,769.15,Clear,
CTX199600359,126,18,pravěk: neolit- 1 zl. vyprchané ker.,ces_Latn,0.9898,1046.70,Clear,
CTX199600359,126,19,doba bronzová- 16 atyp. zl.,ces_Latn,0.6547,1211.76,Clear,
CTX199600359,126,21,"ČMK: více zl. 1 hrnce, šedá: poklice, okraje hrnců a",ces_Latn,0.9999,502.33,Clear,
CTX199600359,126,22,"mísy ( slepit), glazovaná trojnožka, více zl. džbánu",ces_Latn,0.9917,401.02,Clear,
CTX199600359,126,23,uvnitř zeleně glazovaného- import ?,ces_Latn,1.0000,1219.80,Clear,
CTX199600359,126,24,"pravěk:12 zl. z toho Ix prstování, Ix drsnění, Ix",ces_Latn,1.0000,223.91,Clear,
CTX199600359,126,26,258A,N/A,0,0,Non-text,
CTX199600359,126,28,259,N/A,0,0,Non-text,
CTX199600359,126,30,260,N/A,0,0,Non-text,
CTX199600359,126,32,261,N/A,0,0,Non-text,
CTX199600359,126,35,262,N/A,0,0,Non-text,
CTX199600359,126,40,263,N/A,0,0,Non-text,
CTX199600359,126,25,"husté rýhování, jinak atyp.",ces_Latn,0.9999,859.07,Clear,
CTX199600359,126,27,celá nádobka - hrnec z šedého materiálu,ces_Latn,0.8519,1112.50,Clear,
CTX199600359,126,29,recent,eng_Latn,1.0000,1.00,Clear,
CTX199600359,126,31,recent,eng_Latn,1.0000,1.00,Clear,
CTX199600359,126,33,DH - izl.,lvs_Latn,0.9991,354.15,Clear,
CTX199600359,126,34,pravěk: 12 zl. z toho Ix prstovaný povrch,ces_Latn,0.9638,505.05,Clear,
CTX199600359,126,36,VS: více zl. z jednoho šedého hrnce ( lze slepit),ces_Latn,1.0000,2200.66,Clear,
CTX199600359,126,37,pravěk: eneolit - část výdutě nádoby s řadou malých,ces_Latn,1.0000,290.65,Clear,
CTX199600359,126,38,"čtvercových kolků na podhrdlí, okraj vklopený tělo",ces_Latn,1.0000,267.64,Clear,
CTX199600359,126,39,"drsněné, 1 atyp. zl.",ces_Latn,0.9995,320.45,Clear,
CTX199600359,126,41,vs: 1 zl.,slv_Latn,0.9973,408.08,Clear,
CTX199600359,126,42,pravěk: 2 zl. starší doba bronzová,ces_Latn,0.9975,685.66,Clear,
CTX199600359,126,43,264,N/A,0,0,Non-text,
CTX199600359,126,48,265,N/A,0,0,Non-text,
CTX199600359,126,50,266,N/A,0,0,Non-text,
CTX199600359,126,52,267,N/A,0,0,Non-text,
CTX199600359,127,3,59,N/A,0,0,Non-text,
CTX199600359,127,4,268,N/A,0,0,Non-text,
CTX199600359,127,6,269,N/A,0,0,Non-text,
CTX199600359,126,44,"VS: šedá: džbánek ve zl., zl. 2 hrnců, typ ČMK - 3",ces_Latn,0.9870,361.94,Clear,
CTX199600359,126,45,"poklice, menší hrnek a džbán 1 zl. s plastickou",ces_Latn,0.9687,503.76,Clear,
CTX199600359,126,46,glazovanou výzdobou - import ?,ces_Latn,0.8690,738.12,Clear,
CTX199600359,126,47,pravěk: izl. se svislou mělkou kanelurou,ces_Latn,1.0000,338.33,Clear,
CTX199600359,126,49,VS: Izl. atyp.,slk_Latn,0.4475,941.46,Clear,
CTX199600359,126,51,VS: 3 zl. velké zásobnice-stejná nádoba jako č. 265,ces_Latn,0.9999,732.77,Clear,
CTX199600359,126,53,DH: dno silné nádoby,slk_Latn,0.8118,1568.88,Clear,
